,playerName,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS, ,SOS,yearsInCollege,heightInCm,weightInKg,position
0,Robert Hite\hitero01,2005-06,Miami (FL),ACC,34,34,33.1,5.9,13.1,.451,3.4,7.0,.485,2.5,6.1,.411,2.1,2.6,.816,1.4,4.5,5.8,1.4,1.5,0.3,1.6,2.3,16.4,,7.00,4,188,83,Guard
1,Cory Higgins\higgico01,2010-11,Colorado,Big 12,38,37,32.2,5.3,12.1,.434,4.3,9.3,.462,0.9,2.8,.340,4.6,5.3,.866,0.8,2.4,3.3,2.5,1.0,0.4,2.1,2.2,16.1,,5.61,4,196,81,Guard
2,Eddie Basden\basdeed01,2004-05,Charlotte,CUSA,29,28,36.2,5.3,11.0,.487,4.6,9.0,.510,0.8,2.0,.386,3.8,5.2,.724,2.6,5.8,8.4,3.7,3.2,0.1,2.6,2.0,15.2,,3.97,4,196,97,Guard
3,Vonteego Cummings\cummivo01,1998-99,Pitt,Big East,26,,35.5,5.9,14.3,.411,4.3,9.5,.452,1.6,4.8,.331,2.8,4.0,.699,,,4.1,4.3,2.7,0.4,3.2,2.9,16.1,,7.22,4,190,83,Guard
4,Gary Payton\paytoga02,1989-90,Oregon State,Pac-10,29,29,37.8,9.9,19.7,.504,8.1,14.3,.569,1.8,5.4,.333,4.1,5.9,.690,,,4.7,8.1,3.4,0.5,3.7,3.6,25.7,,6.91,4,193,81,Guard
5,Chris Bosh\boshch01,2002-03,Georgia Tech,ACC,31,31,31.0,5.4,9.7,.560,4.7,8.2,.575,0.7,1.5,.478,4.1,5.6,.730,3.1,5.9,9.0,1.2,1.0,2.2,2.3,2.4,15.6,,7.94,1,208,103,Forward
6,Garrett Temple\templga01,2008-09,LSU,SEC,35,35,30.3,2.2,6.0,.362,1.3,3.3,.405,0.8,2.7,.309,1.9,2.3,.805,1.3,3.2,4.5,3.8,1.7,0.7,1.9,2.8,7.1,,3.27,4,198,86,Guard
7,James Thomas\thomaja02,2003-04,Texas,Big 12,33,18,15.6,1.9,4.1,.463,1.9,4.1,.463,0.0,0.0,,1.7,2.7,.648,2.3,3.5,5.8,0.3,0.5,0.7,0.8,2.1,5.5,,8.40,4,203,106,Center
8,Jabari Bird\birdja01,2016-17,California,Pac-12,27,25,32.0,5.2,11.8,.440,2.8,5.2,.536,2.4,6.6,.365,1.6,2.0,.764,1.0,3.7,4.7,1.0,0.7,0.2,1.9,1.9,14.3,,6.34,4,198,89,Guard
9,Trey Burke\burketr01,2012-13,Michigan,Big Ten,39,39,35.3,6.6,14.4,.463,4.7,9.3,.506,1.9,5.1,.384,3.4,4.3,.801,0.5,2.6,3.2,6.7,1.6,0.5,2.2,1.9,18.6,,10.05,2,183,86,Guard
10,Travis Leslie\leslitr01,2010-11,Georgia,SEC,33,33,32.2,5.4,10.9,.492,5.0,9.6,.517,0.4,1.3,.302,3.3,4.1,.801,3.2,4.0,7.2,2.9,1.2,0.6,2.2,1.9,14.4,,6.13,3,193,92,Guard
11,Abdel Nader\naderab01,,Northern Illinois,,50,47,24.7,4.0,12.0,.337,2.8,7.8,.363,1.2,4.2,.289,2.1,2.9,.717,1.1,3.6,4.7,1.0,0.9,0.6,3.0,2.8,11.4,,,6,198,104,Forward
12,A.J. Price\priceaj01,2008-09,UConn,Big East,35,35,31.8,4.9,11.9,.408,2.5,6.1,.413,2.3,5.8,.402,2.7,3.7,.721,0.6,2.9,3.5,4.7,0.7,0.0,2.7,1.3,14.7,,8.57,3,188,82,Guard
13,Taj Gibson\gibsota01,2008-09,USC,Pac-10,35,35,33.7,5.4,9.0,.601,5.4,9.0,.601,0.0,0.0,,3.4,5.2,.659,3.5,5.5,9.0,1.3,1.0,2.9,2.1,2.9,14.3,,9.15,3,206,102,Forward
14,Eric Moreland\moreler01,2013-14,Oregon State,Pac-12,20,19,29.4,3.3,6.5,.508,3.3,6.4,.508,0.1,0.1,.500,2.3,4.1,.556,2.3,8.0,10.3,1.4,0.7,2.0,2.3,2.5,8.9,,5.87,4,208,98,Forward
15,Brian Shaw\shawbr01,,Saint Mary's,,41,26,27.0,2.7,6.9,.397,,,,,,,1.7,2.3,.726,,,3.8,4.0,1.0,0.3,2.6,2.3,7.1,,,6,198,86,Guard
16,Stephon Marbury\marbust01,1995-96,Georgia Tech,ACC,36,35,37.4,6.5,14.3,.457,4.1,7.7,.533,2.4,6.6,.370,3.4,4.6,.738,,,3.1,4.5,1.8,0.1,3.2,2.3,18.9,,12.71,1,188,81,Guard
17,Paul Millsap\millspa01,2005-06,Louisiana Tech,WAC,33,33,34.1,7.8,13.7,.571,7.7,13.3,.578,0.2,0.4,.357,3.8,6.2,.623,6.0,7.3,13.3,1.1,1.9,2.3,2.5,3.1,19.6,,2.55,3,203,111,Forward
18,Evan Turner\turneev01,2009-10,Ohio State,Big Ten,31,31,35.7,7.6,14.7,.519,7.0,13.0,.540,0.6,1.8,.364,4.5,5.9,.754,2.0,7.2,9.2,6.0,1.7,0.9,4.4,2.8,20.4,,7.37,3,201,95,Guard
19,Darrell Arthur\arthuda01,2007-08,Kansas,Big 12,40,39,24.7,5.4,9.9,.543,5.3,9.6,.555,0.1,0.3,.167,2.0,2.9,.702,2.3,4.0,6.3,0.8,0.5,1.3,1.9,3.0,12.8,,8.20,2,206,102,Forward
20,Theo Ratliff\ratlith01,1994-95,Wyoming,WAC,28,,32.6,5.3,9.7,.544,5.3,9.5,.551,0.0,0.2,.200,3.8,6.0,.633,,,7.5,1.1,0.6,5.1,2.5,3.4,14.4,,6.89,4,208,102,Forward
21,Rodney Rogers\rogerro01,1992-93,Wake Forest,ACC,30,29,32.7,8.0,14.4,.555,7.2,12.1,.591,0.8,2.2,.358,4.5,6.2,.717,,,7.4,2.3,1.8,0.9,3.2,2.7,21.2,,9.32,3,201,106,Forward
22,Norm Richardson\richano01,2000-01,Hofstra,AEC,31,30,34.5,5.2,12.7,.410,3.8,8.5,.451,1.4,4.2,.326,4.9,6.7,.736,1.5,4.4,6.0,2.8,1.5,0.3,3.3,2.3,16.7,,-5.47,4,196,86,Forward
23,J.J. Redick\redicjj01,2005-06,Duke,ACC,36,36,37.1,8.4,17.9,.470,4.5,8.7,.521,3.9,9.2,.421,6.1,7.1,.863,0.2,1.8,2.0,2.6,1.4,0.1,2.5,1.5,26.8,,8.77,4,193,86,Guard
24,Jonathan Isaac\isaacjo01,2016-17,Florida State,ACC,32,32,26.2,4.1,8.0,.508,3.1,5.2,.593,1.0,2.8,.348,2.9,3.7,.780,1.8,6.1,7.8,1.2,1.2,1.5,1.5,2.2,12.0,,8.87,1,208,95,Forward
25,Todd Day\dayto01,1991-92,Arkansas,SEC,22,22,32.3,7.9,15.8,.499,5.3,9.7,.542,2.6,6.0,.429,4.4,5.8,.764,,,7.0,3.2,2.5,0.8,2.8,2.5,22.7,,8.20,4,198,85,Guard
26,Darren Collison\collida01,2008-09,UCLA,Pac-10,35,35,31.5,5.0,9.8,.509,3.8,6.9,.558,1.2,3.0,.394,3.2,3.6,.897,0.5,1.9,2.4,4.7,1.6,0.1,2.5,1.5,14.4,,7.18,4,185,72,Guard
27,Maurice Ager\agerma01,2005-06,Michigan State,Big Ten,34,34,34.4,6.6,14.6,.457,4.2,8.1,.522,2.4,6.5,.376,3.6,4.7,.761,0.7,3.4,4.1,2.5,0.7,0.3,2.6,2.4,19.3,,7.27,4,196,91,Guard
28,Darius Morris\morrida01,2010-11,Michigan,Big Ten,35,34,34.8,5.7,11.7,.489,5.3,9.9,.533,0.5,1.8,.250,3.1,4.3,.715,0.9,3.1,4.0,6.7,1.0,0.0,2.9,2.1,15.0,,10.68,2,193,86,Guard
29,Mateen Cleaves\cleavma01,1999-00,Michigan State,Big Ten,26,,31.5,4.2,10.0,.421,3.0,6.7,.443,1.2,3.3,.376,2.5,3.3,.756,,,1.8,6.9,1.4,0.2,3.7,2.2,12.1,,9.91,4,188,92,Guard
30,Billy Garrett\garrebi01,2016-17,DePaul,Big East,32,32,29.3,4.4,11.3,.388,3.1,7.8,.399,1.3,3.5,.363,4.9,5.6,.882,0.4,2.5,2.9,3.3,1.2,0.2,3.3,2.5,14.9,,7.78,4,198,92,Guard
31,John Amaechi\amaecjo01,,Vanderbilt,,24,,13.0,1.1,2.4,.456,1.1,2.4,.456,0.0,0.0,,0.6,1.0,.560,,,2.7,0.3,0.4,0.5,1.1,1.5,2.8,,,6,208,122,Center
32,Alan Williams\willial03,2003-04,Wake Forest,ACC,8,0,1.8,0.1,0.5,.250,0.0,0.0,,0.1,0.5,.250,0.3,0.3,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.6,,11.03,4,190,80,Guard
33,Ervin Johnson\johnser02,1992-93,New Orleans,Sun Belt,29,,33.3,7.2,11.6,.619,7.2,11.6,.619,0.0,0.0,,4.1,6.0,.674,,,11.9,0.6,0.9,2.7,2.6,3.0,18.4,,0.55,4,211,111,Center
34,Isaac Humphries\humphis01,2016-17,Kentucky,SEC,38,1,8.3,1.2,2.3,.511,1.2,2.3,.511,0.0,0.0,,0.4,0.7,.600,1.3,1.4,2.8,0.2,0.2,0.5,0.4,1.5,2.8,,10.49,2,213,117,Forward
35,Daequan Cook\cookda02,2006-07,Ohio State,Big Ten,39,1,19.7,3.6,8.1,.445,2.2,4.8,.465,1.4,3.3,.415,1.2,1.7,.697,0.7,3.6,4.3,1.0,0.7,0.3,1.4,1.7,9.8,,9.03,1,196,92,Guard
36,Jay Williams\willija03,2001-02,Duke,ACC,35,35,33.6,7.1,15.6,.457,4.0,7.5,.536,3.1,8.1,.383,4.0,5.9,.676,0.8,2.8,3.5,5.3,2.2,0.1,3.7,2.3,21.3,,9.16,3,188,88,Guard
37,Rod Strickland\stricro02,1987-88,DePaul,Ind,26,,32.2,8.0,15.1,.528,7.0,13.0,.541,0.9,2.1,.444,3.2,5.3,.606,,,3.8,7.8,2.9,0.2,3.1,2.0,20.0,,3.23,3,190,79,Guard
38,Tierre Brown\brownti01,2000-01,McNeese State,Southland,31,31,34.3,6.9,16.7,.411,5.2,11.8,.443,1.6,4.9,.336,4.7,5.9,.793,2.1,3.6,5.7,3.6,1.8,0.2,3.2,2.0,20.1,,-8.42,4,188,85,Guard
39,DeMar DeRozan\derozde01,2008-09,USC,Pac-10,35,35,33.4,5.5,10.5,.523,5.3,9.5,.562,0.2,1.0,.167,2.7,4.2,.646,2.4,3.3,5.7,1.5,0.9,0.4,2.1,2.1,13.9,,9.15,1,201,99,Forward
40,Brandon Davies\daviebr01,2012-13,BYU,WCC,36,36,29.3,6.4,12.2,.522,6.2,11.8,.527,0.1,0.4,.357,4.8,7.1,.682,2.1,5.9,8.0,2.4,1.3,1.0,2.6,3.1,17.7,,3.75,4,206,106,Forward
41,Andrew DeClercq\declean01,1994-95,Florida,SEC,30,,32.2,4.6,9.0,.511,4.4,8.5,.522,0.2,0.5,.333,3.8,5.3,.723,,,8.8,1.4,1.2,1.1,2.8,3.4,13.2,,11.31,4,208,104,Forward
42,Quincy Pondexter\pondequ01,2009-10,Washington,Pac-10,36,36,32.3,6.8,12.9,.528,6.3,11.5,.550,0.5,1.4,.353,5.2,6.3,.827,3.0,4.4,7.4,1.8,1.3,0.6,1.9,2.5,19.3,,7.49,4,201,97,Forward
43,Marcus Smart\smartma01,2013-14,Oklahoma State,Big 12,31,31,32.7,5.3,12.5,.422,3.7,7.2,.514,1.6,5.3,.299,5.9,8.1,.728,1.4,4.5,5.9,4.8,2.9,0.6,2.6,2.9,18.0,,8.34,2,193,99,Guard
44,Chris Quinn\quinnch01,2005-06,Notre Dame,Big East,29,29,40.0,6.0,13.3,.450,3.6,7.6,.473,2.4,5.8,.419,3.3,3.8,.872,0.8,2.9,3.8,6.4,1.6,0.1,2.7,2.1,17.7,,6.68,4,188,83,Guard
45,Nikola Vucevic\vucevni01,2010-11,USC,Pac-10,34,34,34.9,6.3,12.5,.505,5.5,10.1,.542,0.9,2.4,.349,3.6,4.8,.755,2.9,7.4,10.3,1.6,0.5,1.4,1.7,2.8,17.1,,7.96,3,208,99,Forward
46,Michael Curry\currymi01,1989-90,Georgia Southern,TAAC,28,,33.1,5.9,9.4,.621,5.9,9.3,.628,0.0,0.1,.000,4.9,6.1,.806,,,7.0,2.1,1.2,0.2,,,16.6,,-8.44,4,196,95,Guard
47,Brandon Knight\knighbr03,2010-11,Kentucky,SEC,38,38,35.9,5.7,13.5,.423,3.4,7.4,.461,2.3,6.1,.377,3.6,4.5,.795,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,,8.91,1,190,83,Guard
48,Kyrie Irving\irvinky01,2010-11,Duke,ACC,11,8,27.5,5.0,9.5,.529,3.4,5.9,.569,1.6,3.5,.462,5.8,6.5,.901,0.5,2.8,3.4,4.3,1.5,0.5,2.5,2.1,17.5,,8.31,1,188,81,Guard
49,Andre Ingram\ingraan01,2006-07,American,Patriot,30,30,34.5,5.0,11.9,.420,2.4,5.8,.416,2.6,6.1,.424,2.6,3.2,.832,0.7,4.0,4.8,1.8,1.2,0.1,1.3,1.7,15.2,,-4.38,4,190,86,Guard
50,Caleb Swanigan\swanica01,2016-17,Purdue,Big Ten,35,35,32.5,6.3,12.0,.527,5.3,9.6,.548,1.1,2.4,.447,4.7,6.0,.781,2.7,9.7,12.5,3.1,0.4,0.8,3.4,2.8,18.5,,8.79,2,206,117,Forward
51,Chris McCullough\mcculch01,2014-15,Syracuse,ACC,16,16,28.1,3.4,7.1,.478,3.3,7.0,.473,0.1,0.1,1.000,2.5,4.4,.563,2.3,4.6,6.9,1.1,1.7,2.1,2.2,2.6,9.3,,7.68,1,208,99,Forward
52,Jarron Collins\collija03,2000-01,Stanford,Pac-10,34,34,28.3,4.5,8.1,.558,4.5,7.9,.563,0.1,0.2,.333,3.7,5.4,.687,2.0,4.7,6.7,1.4,0.6,0.6,1.5,2.5,12.8,,9.86,4,211,115,Forward
53,Derrick Caracter\caracde01,,Louisville,,52,14,16.0,3.2,5.7,.559,3.2,5.7,.557,0.0,0.0,1.000,1.9,3.1,.595,2.2,2.1,4.3,0.4,0.5,0.7,1.8,3.1,8.3,,,5,206,124,Forward
54,Renaldo Balkman\balkmre01,2005-06,South Carolina,SEC,38,22,25.7,4.0,6.6,.608,3.9,6.2,.624,0.1,0.3,.308,1.5,2.7,.538,2.1,4.2,6.3,1.9,1.7,1.3,1.7,2.2,9.6,,8.14,3,203,94,Forward
55,Sean Kilpatrick\kilpase01,2013-14,Cincinnati,AAC,34,33,33.8,6.3,14.9,.423,3.6,7.0,.506,2.7,7.9,.348,5.3,6.3,.845,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4,20.6,,5.28,4,193,95,Guard
56,Will Solomon\solomwi01,2000-01,Clemson,ACC,30,28,33.3,6.1,15.4,.397,2.9,7.0,.421,3.2,8.4,.377,4.3,5.5,.788,0.6,2.3,2.9,3.4,1.4,0.3,4.1,2.4,19.7,,8.31,3,185,83,Guard
57,Gabe Pruitt\pruitga01,2006-07,USC,Pac-10,26,24,33.1,4.0,9.6,.416,2.2,4.3,.496,1.8,5.3,.350,2.6,3.3,.800,0.6,2.2,2.8,4.3,1.8,0.3,1.8,2.2,12.5,,7.87,3,193,77,Guard
58,Jonathon Simmons\simmojo02,2011-12,Houston,CUSA,30,29,30.1,5.1,10.0,.512,4.1,7.3,.560,1.1,2.8,.386,3.4,4.7,.716,1.4,3.6,5.0,2.2,0.7,0.4,3.3,2.5,14.7,,0.21,1,198,88,Guard
59,Chris Johnson\johnsch04,2011-12,Dayton,A-10,32,32,29.7,4.1,8.8,.465,1.9,3.4,.574,2.2,5.4,.397,2.1,2.5,.848,2.5,3.9,6.4,1.3,0.7,0.6,1.6,2.3,12.4,,4.30,4,198,97,Forward
60,Charles Jenkins\jenkich01,2010-11,Hofstra,CAA,33,33,37.3,7.5,14.6,.517,5.5,9.8,.563,2.0,4.8,.420,5.5,6.7,.824,0.5,2.8,3.4,4.8,1.7,0.7,2.2,2.0,22.6,,0.13,4,190,99,Guard
61,Walter McCarty\mccarwa01,1995-96,Kentucky,SEC,36,,24.7,4.2,7.8,.543,3.4,6.1,.564,0.8,1.7,.467,2.1,2.9,.721,,,5.7,2.6,1.2,1.4,2.3,3.3,11.3,,10.06,3,208,104,Forward
62,Demetrius Jackson\jacksde01,2002-03,Pacific,Big West,27,23,29.4,4.6,11.7,.394,2.9,6.4,.443,1.7,5.2,.333,2.7,3.3,.820,0.2,1.5,1.7,3.0,1.2,0.1,3.1,2.9,13.6,,-0.95,2,178,77,Guard
63,Derrick Jones\jonesde02,,Mississippi State,,42,,,1.2,4.0,.292,0.5,1.7,.296,0.7,2.3,.289,0.9,1.3,.679,,,1.5,0.6,0.4,0.1,,,3.9,,,6,196,86,Guard
64,Nick Fazekas\fazekni01,2006-07,Nevada,WAC,32,32,30.3,7.8,13.7,.568,6.9,11.6,.591,0.9,2.0,.431,4.0,4.7,.848,3.0,8.1,11.1,1.8,0.8,1.5,2.0,2.3,20.4,,1.09,4,211,106,Forward
65,Matt Costello\costema01,2015-16,Michigan State,Big Ten,35,35,22.9,4.2,7.5,.561,4.2,7.3,.570,0.1,0.2,.250,2.2,2.9,.752,2.9,5.3,8.2,1.3,0.7,1.2,1.1,2.1,10.7,,6.94,4,206,111,Forward
66,Wesley Person\persowe01,1993-94,Auburn,SEC,28,,35.9,7.8,16.0,.484,4.4,8.5,.521,3.3,7.5,.443,3.4,4.6,.734,,,6.4,2.8,1.0,0.4,3.0,1.6,22.2,,7.17,4,198,88,Guard
67,Kendall Gill\gillke01,1989-90,Illinois,Big Ten,29,29,34.5,7.3,14.6,.500,6.5,12.3,.528,0.8,2.3,.348,4.7,6.0,.777,,,4.9,3.3,2.2,0.6,2.5,2.3,20.0,,9.89,4,196,88,Guard
68,Chris Porter\portech01,1999-00,Auburn,SEC,26,26,29.0,5.4,11.7,.464,5.3,11.0,.477,0.2,0.7,.235,3.6,5.3,.676,,,7.3,1.2,2.0,0.3,2.1,2.7,14.6,,8.20,2,201,98,Forward
69,Loren Woods\woodslo01,,Wake Forest,,52,,17.5,2.6,5.8,.441,2.6,5.8,.443,0.0,0.1,.250,2.5,3.7,.674,,,6.0,0.7,0.3,1.8,1.4,0.9,7.7,,,6,216,111,Center
70,Josh Selby\selbyjo01,2010-11,Kansas,Big 12,26,11,20.4,2.8,7.4,.373,1.5,3.8,.384,1.3,3.6,.362,1.1,1.4,.757,0.4,1.8,2.2,2.2,0.8,0.0,2.0,1.7,7.9,,7.62,1,188,83,Guard
71,Raja Bell\bellra01,,Boston University,,58,,31.0,4.7,11.2,.419,3.5,8.0,.439,1.2,3.3,.370,1.8,2.6,.682,,,4.2,1.5,0.9,0.2,2.3,2.8,12.9,,,6,196,92,Forward
72,Harold Jamison\jamisha01,1998-99,Clemson,ACC,35,,29.1,5.0,7.4,.674,5.0,7.4,.674,0.0,0.0,,2.8,5.4,.521,,,9.9,1.0,0.5,0.4,2.2,2.5,12.7,,6.59,4,203,117,Forward
73,Josh Gray\grayjo01,,Texas Tech,,31,31,26.7,3.4,9.4,.363,2.9,6.8,.429,0.5,2.6,.188,2.0,2.9,.697,0.7,1.8,2.5,3.2,2.0,0.1,3.3,2.5,9.3,,,5,185,82,Guard
74,Mason Plumlee\plumlma01,2012-13,Duke,ACC,36,36,34.7,6.1,10.3,.599,6.1,10.3,.599,0.0,0.0,,4.8,7.1,.681,2.7,7.2,9.9,1.9,1.0,1.4,2.9,2.6,17.1,,9.54,4,208,106,Forward
75,Troy Caupain\caupatr01,2016-17,Cincinnati,AAC,36,36,32.3,3.6,9.2,.394,2.3,5.0,.453,1.4,4.2,.325,1.9,2.8,.687,0.6,3.9,4.6,4.4,1.2,0.3,1.3,1.5,10.5,,5.49,4,190,90,Guard
76,Tim Hardaway\hardati01,1988-89,UTEP,WAC,33,33,35.8,7.7,15.4,.501,6.3,11.5,.548,1.5,4.0,.366,5.1,6.9,.741,,,4.0,5.4,2.8,0.2,2.7,2.4,22.0,,3.40,4,183,79,Guard
77,Dante Cunningham\cunnida01,2008-09,Villanova,Big East,38,38,31.6,6.4,12.2,.525,6.4,12.2,.527,0.0,0.1,.000,3.3,4.7,.697,2.6,4.9,7.5,1.2,1.2,1.2,2.2,2.7,16.1,,8.72,4,206,104,Forward
78,Alize Johnson\johnsal02,2017-18,Missouri State,MVC,33,33,31.2,5.2,12.1,.430,4.0,7.7,.516,1.2,4.4,.281,3.3,4.4,.759,3.2,8.5,11.6,2.8,0.5,0.4,2.2,2.1,15.0,,0.45,2,206,91,Forward
79,Sasha Kaun\kaunsa01,2007-08,Kansas,Big 12,40,6,17.7,2.7,4.4,.619,2.7,4.4,.619,0.0,0.0,,1.7,3.1,.541,1.6,2.3,3.9,0.3,0.4,1.2,0.8,2.4,7.1,,8.20,4,211,113,Center
80,Jamison Brewer\breweja01,2000-01,Auburn,SEC,32,32,32.3,3.0,6.5,.469,2.7,5.1,.534,0.3,1.4,.227,2.0,3.8,.529,2.8,4.4,7.2,5.8,1.5,0.1,2.9,1.5,8.4,,7.13,2,193,83,Guard
81,Roger Powell\powelro01,2004-05,Illinois,Big Ten,39,39,25.1,4.5,8.2,.549,4.0,6.8,.581,0.5,1.3,.385,2.5,3.4,.729,2.6,3.1,5.7,0.4,0.6,0.2,1.1,2.6,12.0,,8.47,4,198,106,Forward
82,DeAndre Jordan\jordade01,2007-08,Texas A&M,Big 12,35,21,20.1,3.2,5.2,.617,3.2,5.2,.617,0.0,0.0,,1.5,3.4,.437,1.9,4.1,6.0,0.4,0.2,1.3,1.6,1.9,7.9,,7.46,1,211,113,Center
83,Tahjere McCall\mccalta01,,Niagara,,59,37,21.1,2.1,5.3,.393,2.1,4.9,.422,0.0,0.4,.077,1.4,2.3,.612,1.5,1.7,3.2,2.2,1.2,0.1,2.1,2.5,5.6,,,6,193,72,Guard
84,Gian Clavell\clavegi01,2016-17,Colorado State,MWC,27,26,36.6,7.1,16.6,.430,4.3,9.1,.466,2.9,7.5,.386,3.3,4.7,.693,1.4,4.9,6.3,1.7,2.0,0.7,2.0,2.1,20.4,,2.17,3,193,83,Guard
85,Eddie House\houseed01,1999-00,Arizona State,Pac-10,32,,37.2,8.2,19.5,.422,5.9,13.2,.449,2.3,6.3,.365,4.3,5.1,.835,,,5.5,3.5,2.3,0.1,2.3,2.1,23.0,,8.75,4,185,81,Guard
86,Robbie Hummel\hummero01,2011-12,Purdue,Big Ten,35,35,32.2,5.5,13.3,.417,3.5,7.9,.440,2.1,5.4,.383,3.2,3.9,.825,1.6,5.6,7.2,1.9,0.7,1.2,0.9,2.1,16.4,,8.05,4,203,97,Forward
87,Deng Gai\gaide01,2004-05,Fairfield,MAAC,30,30,34.7,5.2,11.0,.474,4.6,9.1,.504,0.6,1.9,.333,2.8,3.8,.722,2.7,5.8,8.5,1.3,0.6,5.5,2.1,2.8,13.9,,-3.23,4,206,113,Forward
88,Lavoy Allen\allenla01,2010-11,Temple,A-10,33,33,33.9,4.7,9.7,.480,4.5,9.2,.490,0.2,0.5,.294,2.1,3.0,.697,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,,4.23,4,206,102,Forward
89,Joe Harris\harrijo01,2011-12,Central Arkansas,Southland,15,1,10.1,1.3,2.8,.452,0.7,1.2,.556,0.6,1.6,.375,0.0,0.3,.000,0.6,1.0,1.6,0.3,0.2,0.0,0.4,0.7,3.1,,-4.83,1,198,89,Forward
90,Tony Bobbitt\bobbito01,2003-04,Cincinnati,CUSA,32,1,22.4,4.7,10.3,.455,2.0,3.7,.551,2.7,6.6,.401,1.3,1.6,.843,0.4,3.0,3.4,1.9,1.5,0.1,1.1,3.0,13.4,,6.28,2,193,86,Guard
91,Mikki Moore\mooremi01,1996-97,Nebraska,Big 12,33,,30.6,4.4,7.5,.583,4.3,7.4,.584,0.0,0.1,.500,2.9,4.2,.701,,,7.4,1.3,1.1,2.7,2.5,3.2,11.7,,8.15,4,211,102,Center
92,Bracey Wright\wrighbr02,2004-05,Indiana,Big Ten,26,26,35.3,5.8,14.0,.413,3.8,8.1,.474,1.9,5.8,.329,4.8,6.2,.783,1.3,3.5,4.8,2.7,1.1,0.6,2.6,1.9,18.3,,10.01,3,190,95,Guard
93,Landry Shamet\shamela01,2017-18,Wichita State,AAC,32,32,31.7,4.8,9.8,.489,2.2,3.9,.560,2.6,5.9,.442,2.7,3.2,.825,0.4,2.8,3.2,5.2,0.7,0.2,2.1,1.9,14.9,,5.46,3,193,81,Guard
94,Isaac Austin\austiis01,1990-91,Arizona State,Pac-10,30,,30.2,6.3,11.0,.571,6.3,11.0,.573,0.0,0.0,.000,3.7,5.9,.629,,,8.7,1.9,1.0,0.6,2.5,2.8,16.3,,8.93,2,208,115,Center
95,Michael Bradley\bradlmi01,,Kentucky,,69,,21.9,2.7,4.1,.658,2.7,4.1,.658,0.0,0.0,,1.0,2.1,.469,,,3.4,0.8,0.5,0.7,1.7,1.0,6.4,,,5,208,111,Center
96,Brian Cook\cookbr01,2002-03,Illinois,Big Ten,30,30,31.3,6.7,14.1,.479,5.8,11.1,.526,0.9,3.0,.303,5.6,6.8,.820,1.5,6.1,7.6,2.0,0.7,0.4,2.8,2.9,20.0,,6.76,4,206,106,Forward
97,Andre Brown\brownan01,2003-04,DePaul,CUSA,23,23,32.2,5.3,9.3,.570,5.3,9.3,.570,0.0,0.0,,2.9,6.0,.482,3.7,5.5,9.2,0.3,0.6,0.8,1.7,2.4,13.5,,6.38,4,206,111,Forward
98,Eddie Gill\gilled01,1999-00,Weber State,Big Sky,28,,36.0,4.6,11.6,.394,2.7,6.5,.415,1.9,5.1,.366,5.3,6.2,.861,,,6.4,6.9,3.2,0.3,3.9,2.6,16.3,,0.46,2,183,86,Guard
99,Loy Vaught\vaughlo01,1989-90,Michigan,Big Ten,31,31,30.0,6.4,10.7,.595,6.4,10.6,.597,0.0,0.0,.000,2.8,3.5,.804,,,11.2,1.0,0.5,0.8,1.5,3.2,15.5,,10.27,4,206,104,Forward
100,Adonis Thomas\thomaad01,2012-13,Memphis,CUSA,36,36,29.3,4.3,10.6,.405,3.6,8.2,.439,0.7,2.5,.292,2.4,3.1,.752,1.5,2.9,4.5,1.9,0.7,0.7,1.6,1.4,11.7,,2.70,2,201,108,Forward
101,Isaac Fontaine\fontais01,1996-97,Washington State,Pac-10,30,,34.3,7.3,14.8,.497,4.8,9.1,.531,2.5,5.7,.441,4.7,6.0,.785,,,4.0,2.5,1.3,0.3,,,21.9,,7.71,4,193,95,Guard
102,George McCloud\mccloge01,1988-89,Florida State,Metro,30,28,35.6,6.9,15.4,.448,3.1,6.7,.460,3.8,8.7,.439,5.1,5.9,.875,,,3.6,4.2,1.8,0.2,3.2,2.3,22.8,,4.19,4,198,92,Guard
103,Scotty Hopson\hopsosc01,2010-11,Tennessee,SEC,32,32,29.3,5.9,13.0,.452,4.2,8.6,.491,1.7,4.4,.376,3.6,4.8,.735,0.9,2.5,3.3,1.3,0.8,0.2,2.8,2.0,17.0,,8.73,3,201,90,Guard
104,Ryan Gomes\gomesry01,2004-05,Providence,Big East,31,31,37.5,8.0,16.1,.496,6.3,11.6,.540,1.7,4.4,.380,4.0,5.2,.770,2.8,5.5,8.2,3.2,1.5,0.2,2.5,1.6,21.6,,8.87,4,201,113,Forward
105,Luke Babbitt\babbilu01,2009-10,Nevada,WAC,34,34,37.1,7.4,14.8,.500,6.1,11.8,.521,1.2,3.0,.416,5.9,6.4,.917,2.1,6.9,8.9,2.1,1.0,0.8,2.4,2.6,21.9,,2.56,2,206,102,Forward
